TITLE	unfiltered tris buffer 200uL
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	23/07/26
TIME	11:27:38
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-810, Rev. 1.00
RESOLUTION	
DELTAX	-0.2
XUNITS	NANOMETERS
YUNITS	CD[mdeg]
Y2UNITS	HT[V]
Y3UNITS	ABSORBANCE
FIRSTX	400.0000
LASTX	250.0000
NPOINTS	751
FIRSTY	3.42217
MAXY	19.84917
MINY	2.89672
XYDATA
272.0000	14.9504	285.584	1.09575
271.8000	14.8642	285.649	1.09646
271.6000	14.7578	285.718	1.09721
271.4000	14.6736	285.795	1.09806
271.2000	14.5912	285.854	1.09871
271.0000	14.4901	285.92	1.09943
270.8000	14.4031	285.993	1.10023
270.6000	14.319	286.067	1.10105
270.4000	14.2234	286.147	1.10192
270.2000	14.1525	286.23	1.10284
270.0000	14.1017	286.313	1.10375
269.8000	13.9981	286.419	1.1049
269.6000	13.9358	286.5	1.10579
269.4000	13.8772	286.588	1.10676
269.2000	13.8234	286.679	1.10776
269.0000	13.7833	286.77	1.10876
268.8000	13.6825	286.869	1.10984
268.6000	13.6025	286.958	1.11081
